#START7777
#--------------------------------------------------------------------------------------------------
#  기상청 지상관측 시간자료
#--------------------------------------------------------------------------------------------------
#  1. TM     : 관측시각 (KST)
#  2. STN    : 국내 지점번호
#  3. LON    : 경도 (deg)
#  4. LAT    : 위도 (deg)
#  5. HT     : 노장 해발고도 (m)
#  6. VAL    : 조회된 값
#--------------------------------------------------------------------------------------------------
# YYMMDDHHMI   STN         LON          LAT       HT      VAL
#        KST    ID        (deg)        (deg)     (m)         
202404040200   108 126.96580000  37.57142000   85.67 63
202404040300   108 126.96580000  37.57142000   85.67 62
202404040400   108 126.96580000  37.57142000   85.67 61
202404040500   108 126.96580000  37.57142000   85.67 59
202404040600   108 126.96580000  37.57142000   85.67 59
202404040700   108 126.96580000  37.57142000   85.67 59
202404040800   108 126.96580000  37.57142000   85.67 57
202404040900   108 126.96580000  37.57142000   85.67 49
202404041000   108 126.96580000  37.57142000   85.67 43
202404041100   108 126.96580000  37.57142000   85.67 41
202404041200   108 126.96580000  37.57142000   85.67 42
202404041300   108 126.96580000  37.57142000   85.67 44
202404041400   108 126.96580000  37.57142000   85.67 43
202404041500   108 126.96580000  37.57142000   85.67 44
202404041600   108 126.96580000  37.57142000   85.67 43
202404041700   108 126.96580000  37.57142000   85.67 45
202404041800   108 126.96580000  37.57142000   85.67 49
202404041900   108 126.96580000  37.57142000   85.67 50
202404042000   108 126.96580000  37.57142000   85.67 54
202404042100   108 126.96580000  37.57142000   85.67 56
202404042200   108 126.96580000  37.57142000   85.67 56
202404042300   108 126.96580000  37.57142000   85.67 55
202404050000   108 126.96580000  37.57142000   85.67 56
202404050100   108 126.96580000  37.57142000   85.67 55
202404050200   108 126.96580000  37.57142000   85.67 54
202404050300   108 126.96580000  37.57142000   85.67 50
202404050400   108 126.96580000  37.57142000   85.67 51
202404050500   108 126.96580000  37.57142000   85.67 51
202404050600   108 126.96580000  37.57142000   85.67 51
202404050700   108 126.96580000  37.57142000   85.67 53
202404050800   108 126.96580000  37.57142000   85.67 52
202404050900   108 126.96580000  37.57142000   85.67 52
202404051000   108 126.96580000  37.57142000   85.67 50
202404051100   108 126.96580000  37.57142000   85.67 45
202404051200   108 126.96580000  37.57142000   85.67 46
202404051300   108 126.96580000  37.57142000   85.67 48
202404051400   108 126.96580000  37.57142000   85.67 48
202404051500   108 126.96580000  37.57142000   85.67 50
202404051600   108 126.96580000  37.57142000   85.67 46
202404051700   108 126.96580000  37.57142000   85.67 41
202404051800   108 126.96580000  37.57142000   85.67 40
202404051900   108 126.96580000  37.57142000   85.67 42
202404052000   108 126.96580000  37.57142000   85.67 45
202404052100   108 126.96580000  37.57142000   85.67 54
202404052200   108 126.96580000  37.57142000   85.67 63
202404052300   108 126.96580000  37.57142000   85.67 63
202404060000   108 126.96580000  37.57142000   85.67 67
202404060100   108 126.96580000  37.57142000   85.67 70
202404060200   108 126.96580000  37.57142000   85.67 71
202404060300   108 126.96580000  37.57142000   85.67 73
202404060400   108 126.96580000  37.57142000   85.67 74
202404060500   108 126.96580000  37.57142000   85.67 77
202404060600   108 126.96580000  37.57142000   85.67 80
202404060700   108 126.96580000  37.57142000   85.67 80
202404060800   108 126.96580000  37.57142000   85.67 76
202404060900   108 126.96580000  37.57142000   85.67 70
202404061000   108 126.96580000  37.57142000   85.67 49
202404061100   108 126.96580000  37.57142000   85.67 45
202404061200   108 126.96580000  37.57142000   85.67 33
202404061300   108 126.96580000  37.57142000   85.67 34
202404061400   108 126.96580000  37.57142000   85.67 34
202404061500   108 126.96580000  37.57142000   85.67 30
202404061600   108 126.96580000  37.57142000   85.67 32
202404061700   108 126.96580000  37.57142000   85.67 31
202404061800   108 126.96580000  37.57142000   85.67 30
202404061900   108 126.96580000  37.57142000   85.67 35
202404062000   108 126.96580000  37.57142000   85.67 37
202404062100   108 126.96580000  37.57142000   85.67 38
202404062200   108 126.96580000  37.57142000   85.67 36
202404062300   108 126.96580000  37.57142000   85.67 36
202404070000   108 126.96580000  37.57142000   85.67 35
202404070100   108 126.96580000  37.57142000   85.67 38
202404070200   108 126.96580000  37.57142000   85.67 40
202404070300   108 126.96580000  37.57142000   85.67 40
202404070400   108 126.96580000  37.57142000   85.67 45
202404070500   108 126.96580000  37.57142000   85.67 43
202404070600   108 126.96580000  37.57142000   85.67 50
202404070700   108 126.96580000  37.57142000   85.67 52
202404070800   108 126.96580000  37.57142000   85.67 50
202404070900   108 126.96580000  37.57142000   85.67 43
202404071000   108 126.96580000  37.57142000   85.67 36
202404071100   108 126.96580000  37.57142000   85.67 29
202404071200   108 126.96580000  37.57142000   85.67 25
202404071300   108 126.96580000  37.57142000   85.67 23
202404071400   108 126.96580000  37.57142000   85.67 23
202404071500   108 126.96580000  37.57142000   85.67 22
202404071600   108 126.96580000  37.57142000   85.67 23
202404071700   108 126.96580000  37.57142000   85.67 24
202404071800   108 126.96580000  37.57142000   85.67 26
202404071900   108 126.96580000  37.57142000   85.67 30
202404072000   108 126.96580000  37.57142000   85.67 31
202404072100   108 126.96580000  37.57142000   85.67 26
202404072200   108 126.96580000  37.57142000   85.67 29
202404072300   108 126.96580000  37.57142000   85.67 31
202404080000   108 126.96580000  37.57142000   85.67 35
202404080100   108 126.96580000  37.57142000   85.67 40
202404080200   108 126.96580000  37.57142000   85.67 41
202404080300   108 126.96580000  37.57142000   85.67 45
202404080400   108 126.96580000  37.57142000   85.67 45
202404080500   108 126.96580000  37.57142000   85.67 46
202404080600   108 126.96580000  37.57142000   85.67 50
202404080700   108 126.96580000  37.57142000   85.67 50
202404080800   108 126.96580000  37.57142000   85.67 49
202404080900   108 126.96580000  37.57142000   85.67 41
202404081000   108 126.96580000  37.57142000   85.67 40
202404081100   108 126.96580000  37.57142000   85.67 37
202404081200   108 126.96580000  37.57142000   85.67 33
202404081300   108 126.96580000  37.57142000   85.67 31
202404081400   108 126.96580000  37.57142000   85.67 29
202404081500   108 126.96580000  37.57142000   85.67 35
202404081600   108 126.96580000  37.57142000   85.67 37
202404081700   108 126.96580000  37.57142000   85.67 40
202404081800   108 126.96580000  37.57142000   85.67 45
202404081900   108 126.96580000  37.57142000   85.67 51
202404082000   108 126.96580000  37.57142000   85.67 56
202404082100   108 126.96580000  37.57142000   85.67 59
202404082200   108 126.96580000  37.57142000   85.67 59
202404082300   108 126.96580000  37.57142000   85.67 61
202404090000   108 126.96580000  37.57142000   85.67 64
202404090100   108 126.96580000  37.57142000   85.67 65
202404090200   108 126.96580000  37.57142000   85.67 64
202404090300   108 126.96580000  37.57142000   85.67 60
202404090400   108 126.96580000  37.57142000   85.67 61
202404090500   108 126.96580000  37.57142000   85.67 42
202404090600   108 126.96580000  37.57142000   85.67 35
202404090700   108 126.96580000  37.57142000   85.67 36
202404090800   108 126.96580000  37.57142000   85.67 36
202404090900   108 126.96580000  37.57142000   85.67 34
202404091000   108 126.96580000  37.57142000   85.67 31
202404091100   108 126.96580000  37.57142000   85.67 27
202404091200   108 126.96580000  37.57142000   85.67 24
202404091300   108 126.96580000  37.57142000   85.67 22
202404091400   108 126.96580000  37.57142000   85.67 23
202404091500   108 126.96580000  37.57142000   85.67 22
202404091600   108 126.96580000  37.57142000   85.67 22
202404091700   108 126.96580000  37.57142000   85.67 19
202404091800   108 126.96580000  37.57142000   85.67 22
202404091900   108 126.96580000  37.57142000   85.67 23
202404092000   108 126.96580000  37.57142000   85.67 28
202404092100   108 126.96580000  37.57142000   85.67 30
202404092200   108 126.96580000  37.57142000   85.67 31
202404092300   108 126.96580000  37.57142000   85.67 32
202404100000   108 126.96580000  37.57142000   85.67 32
202404100100   108 126.96580000  37.57142000   85.67 35
202404100200   108 126.96580000  37.57142000   85.67 40
202404100300   108 126.96580000  37.57142000   85.67 47
202404100400   108 126.96580000  37.57142000   85.67 49
202404100500   108 126.96580000  37.57142000   85.67 56
202404100600   108 126.96580000  37.57142000   85.67 61
202404100700   108 126.96580000  37.57142000   85.67 69
202404100800   108 126.96580000  37.57142000   85.67 72
202404100900   108 126.96580000  37.57142000   85.67 71
202404101000   108 126.96580000  37.57142000   85.67 66
202404101100   108 126.96580000  37.57142000   85.67 62
202404101200   108 126.96580000  37.57142000   85.67 56
202404101300   108 126.96580000  37.57142000   85.67 54
202404101400   108 126.96580000  37.57142000   85.67 50
202404101500   108 126.96580000  37.57142000   85.67 50
202404101600   108 126.96580000  37.57142000   85.67 50
202404101700   108 126.96580000  37.57142000   85.67 55
202404101800   108 126.96580000  37.57142000   85.67 64
202404101900   108 126.96580000  37.57142000   85.67 69
202404102000   108 126.96580000  37.57142000   85.67 73
202404102100   108 126.96580000  37.57142000   85.67 75
202404102200   108 126.96580000  37.57142000   85.67 75
202404102300   108 126.96580000  37.57142000   85.67 75
202404110000   108 126.96580000  37.57142000   85.67 77
202404110100   108 126.96580000  37.57142000   85.67 77
202404110200   108 126.96580000  37.57142000   85.67 77
202404110300   108 126.96580000  37.57142000   85.67 78
202404110400   108 126.96580000  37.57142000   85.67 80
202404110500   108 126.96580000  37.57142000   85.67 79
202404110600   108 126.96580000  37.57142000   85.67 80
202404110700   108 126.96580000  37.57142000   85.67 79
202404110800   108 126.96580000  37.57142000   85.67 80
202404110900   108 126.96580000  37.57142000   85.67 77
202404111000   108 126.96580000  37.57142000   85.67 69
202404111100   108 126.96580000  37.57142000   85.67 61
202404111200   108 126.96580000  37.57142000   85.67 55
202404111300   108 126.96580000  37.57142000   85.67 47
202404111400   108 126.96580000  37.57142000   85.67 48
202404111500   108 126.96580000  37.57142000   85.67 46
202404111600   108 126.96580000  37.57142000   85.67 43
202404111700   108 126.96580000  37.57142000   85.67 42
202404111800   108 126.96580000  37.57142000   85.67 44
202404111900   108 126.96580000  37.57142000   85.67 46
202404112000   108 126.96580000  37.57142000   85.67 50
202404112100   108 126.96580000  37.57142000   85.67 52
202404112200   108 126.96580000  37.57142000   85.67 52
202404112300   108 126.96580000  37.57142000   85.67 54
202404120000   108 126.96580000  37.57142000   85.67 56
202404120100   108 126.96580000  37.57142000   85.67 62
202404120200   108 126.96580000  37.57142000   85.67 66
202404120300   108 126.96580000  37.57142000   85.67 66
202404120400   108 126.96580000  37.57142000   85.67 67
202404120500   108 126.96580000  37.57142000   85.67 68
202404120600   108 126.96580000  37.57142000   85.67 71
202404120700   108 126.96580000  37.57142000   85.67 73
202404120800   108 126.96580000  37.57142000   85.67 70
202404120900   108 126.96580000  37.57142000   85.67 64
202404121000   108 126.96580000  37.57142000   85.67 61
202404121100   108 126.96580000  37.57142000   85.67 58
202404121200   108 126.96580000  37.57142000   85.67 50
202404121300   108 126.96580000  37.57142000   85.67 45
202404121400   108 126.96580000  37.57142000   85.67 39
202404121500   108 126.96580000  37.57142000   85.67 38
202404121600   108 126.96580000  37.57142000   85.67 31
202404121700   108 126.96580000  37.57142000   85.67 41
202404121800   108 126.96580000  37.57142000   85.67 47
202404121900   108 126.96580000  37.57142000   85.67 54
202404122000   108 126.96580000  37.57142000   85.67 62
202404122100   108 126.96580000  37.57142000   85.67 68
202404122200   108 126.96580000  37.57142000   85.67 69
202404122300   108 126.96580000  37.57142000   85.67 72
202404130000   108 126.96580000  37.57142000   85.67 73
202404130100   108 126.96580000  37.57142000   85.67 67
202404130200   108 126.96580000  37.57142000   85.67 67
202404130300   108 126.96580000  37.57142000   85.67 69
202404130400   108 126.96580000  37.57142000   85.67 74
202404130500   108 126.96580000  37.57142000   85.67 78
202404130600   108 126.96580000  37.57142000   85.67 77
202404130700   108 126.96580000  37.57142000   85.67 79
202404130800   108 126.96580000  37.57142000   85.67 72
202404130900   108 126.96580000  37.57142000   85.67 64
202404131000   108 126.96580000  37.57142000   85.67 53
202404131100   108 126.96580000  37.57142000   85.67 47
202404131200   108 126.96580000  37.57142000   85.67 42
202404131300   108 126.96580000  37.57142000   85.67 35
202404131400   108 126.96580000  37.57142000   85.67 31
202404131500   108 126.96580000  37.57142000   85.67 27
202404131600   108 126.96580000  37.57142000   85.67 24
202404131700   108 126.96580000  37.57142000   85.67 28
202404131800   108 126.96580000  37.57142000   85.67 33
202404131900   108 126.96580000  37.57142000   85.67 39
202404132000   108 126.96580000  37.57142000   85.67 47
202404132100   108 126.96580000  37.57142000   85.67 48
202404132200   108 126.96580000  37.57142000   85.67 52
202404132300   108 126.96580000  37.57142000   85.67 55
202404140000   108 126.96580000  37.57142000   85.67 59
202404140100   108 126.96580000  37.57142000   85.67 60
202404140200   108 126.96580000  37.57142000   85.67 66
202404140300   108 126.96580000  37.57142000   85.67 66
202404140400   108 126.96580000  37.57142000   85.67 69
202404140500   108 126.96580000  37.57142000   85.67 71
202404140600   108 126.96580000  37.57142000   85.67 72
202404140700   108 126.96580000  37.57142000   85.67 72
202404140800   108 126.96580000  37.57142000   85.67 67
202404140900   108 126.96580000  37.57142000   85.67 57
202404141000   108 126.96580000  37.57142000   85.67 51
202404141100   108 126.96580000  37.57142000   85.67 39
202404141200   108 126.96580000  37.57142000   85.67 30
202404141300   108 126.96580000  37.57142000   85.67 29
202404141400   108 126.96580000  37.57142000   85.67 29
202404141500   108 126.96580000  37.57142000   85.67 28
202404141600   108 126.96580000  37.57142000   85.67 29
202404141700   108 126.96580000  37.57142000   85.67 28
202404141800   108 126.96580000  37.57142000   85.67 31
202404141900   108 126.96580000  37.57142000   85.67 37
202404142000   108 126.96580000  37.57142000   85.67 40
202404142100   108 126.96580000  37.57142000   85.67 43
202404142200   108 126.96580000  37.57142000   85.67 46
202404142300   108 126.96580000  37.57142000   85.67 48
202404150000   108 126.96580000  37.57142000   85.67 50
202404150100   108 126.96580000  37.57142000   85.67 51
202404150200   108 126.96580000  37.57142000   85.67 50
202404150300   108 126.96580000  37.57142000   85.67 47
202404150400   108 126.96580000  37.57142000   85.67 46
202404150500   108 126.96580000  37.57142000   85.67 46
202404150600   108 126.96580000  37.57142000   85.67 47
202404150700   108 126.96580000  37.57142000   85.67 49
202404150800   108 126.96580000  37.57142000   85.67 49
202404150900   108 126.96580000  37.57142000   85.67 74
202404151000   108 126.96580000  37.57142000   85.67 88
202404151100   108 126.96580000  37.57142000   85.67 90
202404151200   108 126.96580000  37.57142000   85.67 88
202404151300   108 126.96580000  37.57142000   85.67 90
202404151400   108 126.96580000  37.57142000   85.67 92
202404151500   108 126.96580000  37.57142000   85.67 91
202404151600   108 126.96580000  37.57142000   85.67 91
202404151700   108 126.96580000  37.57142000   85.67 91
202404151800   108 126.96580000  37.57142000   85.67 92
202404151900   108 126.96580000  37.57142000   85.67 91
202404152000   108 126.96580000  37.57142000   85.67 90
202404152100   108 126.96580000  37.57142000   85.67 91
202404152200   108 126.96580000  37.57142000   85.67 91
202404152300   108 126.96580000  37.57142000   85.67 89
202404160000   108 126.96580000  37.57142000   85.67 89
202404160100   108 126.96580000  37.57142000   85.67 89
202404160200   108 126.96580000  37.57142000   85.67 92
202404160300   108 126.96580000  37.57142000   85.67 93
202404160400   108 126.96580000  37.57142000   85.67 93
202404160500   108 126.96580000  37.57142000   85.67 92
202404160600   108 126.96580000  37.57142000   85.67 93
202404160700   108 126.96580000  37.57142000   85.67 95
202404160800   108 126.96580000  37.57142000   85.67 96
202404160900   108 126.96580000  37.57142000   85.67 94
202404161000   108 126.96580000  37.57142000   85.67 92
202404161100   108 126.96580000  37.57142000   85.67 90
202404161200   108 126.96580000  37.57142000   85.67 83
202404161300   108 126.96580000  37.57142000   85.67 73
202404161400   108 126.96580000  37.57142000   85.67 65
202404161500   108 126.96580000  37.57142000   85.67 63
202404161600   108 126.96580000  37.57142000   85.67 61
202404161700   108 126.96580000  37.57142000   85.67 64
202404161800   108 126.96580000  37.57142000   85.67 65
202404161900   108 126.96580000  37.57142000   85.67 74
202404162000   108 126.96580000  37.57142000   85.67 78
202404162100   108 126.96580000  37.57142000   85.67 82
202404162200   108 126.96580000  37.57142000   85.67 85
202404162300   108 126.96580000  37.57142000   85.67 86
202404170000   108 126.96580000  37.57142000   85.67 88
202404170100   108 126.96580000  37.57142000   85.67 90
202404170200   108 126.96580000  37.57142000   85.67 91
202404170300   108 126.96580000  37.57142000   85.67 92
202404170400   108 126.96580000  37.57142000   85.67 93
202404170500   108 126.96580000  37.57142000   85.67 91
202404170600   108 126.96580000  37.57142000   85.67 91
202404170700   108 126.96580000  37.57142000   85.67 89
202404170800   108 126.96580000  37.57142000   85.67 87
202404170900   108 126.96580000  37.57142000   85.67 78
202404171000   108 126.96580000  37.57142000   85.67 63
202404171100   108 126.96580000  37.57142000   85.67 57
202404171200   108 126.96580000  37.57142000   85.67 53
202404171300   108 126.96580000  37.57142000   85.67 46
202404171400   108 126.96580000  37.57142000   85.67 45
202404171500   108 126.96580000  37.57142000   85.67 36
202404171600   108 126.96580000  37.57142000   85.67 42
202404171700   108 126.96580000  37.57142000   85.67 43
202404171800   108 126.96580000  37.57142000   85.67 45
202404171900   108 126.96580000  37.57142000   85.67 49
202404172000   108 126.96580000  37.57142000   85.67 57
202404172100   108 126.96580000  37.57142000   85.67 60
202404172200   108 126.96580000  37.57142000   85.67 60
202404172300   108 126.96580000  37.57142000   85.67 64
202404180000   108 126.96580000  37.57142000   85.67 67
202404180100   108 126.96580000  37.57142000   85.67 71
202404180200   108 126.96580000  37.57142000   85.67 74
202404180300   108 126.96580000  37.57142000   85.67 76
202404180400   108 126.96580000  37.57142000   85.67 77
202404180500   108 126.96580000  37.57142000   85.67 79
202404180600   108 126.96580000  37.57142000   85.67 80
202404180700   108 126.96580000  37.57142000   85.67 81
202404180800   108 126.96580000  37.57142000   85.67 78
202404180900   108 126.96580000  37.57142000   85.67 68
202404181000   108 126.96580000  37.57142000   85.67 62
202404181100   108 126.96580000  37.57142000   85.67 56
202404181200   108 126.96580000  37.57142000   85.67 48
202404181300   108 126.96580000  37.57142000   85.67 38
202404181400   108 126.96580000  37.57142000   85.67 38
202404181500   108 126.96580000  37.57142000   85.67 34
202404181600   108 126.96580000  37.57142000   85.67 34
202404181700   108 126.96580000  37.57142000   85.67 32
202404181800   108 126.96580000  37.57142000   85.67 30
202404181900   108 126.96580000  37.57142000   85.67 28
202404182000   108 126.96580000  37.57142000   85.67 32
202404182100   108 126.96580000  37.57142000   85.67 36
202404182200   108 126.96580000  37.57142000   85.67 43
202404182300   108 126.96580000  37.57142000   85.67 48
202404190000   108 126.96580000  37.57142000   85.67 54
202404190100   108 126.96580000  37.57142000   85.67 58
202404190200   108 126.96580000  37.57142000   85.67 60
202404190300   108 126.96580000  37.57142000   85.67 63
202404190400   108 126.96580000  37.57142000   85.67 65
202404190500   108 126.96580000  37.57142000   85.67 67
202404190600   108 126.96580000  37.57142000   85.67 66
202404190700   108 126.96580000  37.57142000   85.67 68
202404190800   108 126.96580000  37.57142000   85.67 60
202404190900   108 126.96580000  37.57142000   85.67 50
202404191000   108 126.96580000  37.57142000   85.67 45
202404191100   108 126.96580000  37.57142000   85.67 42
202404191200   108 126.96580000  37.57142000   85.67 40
202404191300   108 126.96580000  37.57142000   85.67 38
202404191400   108 126.96580000  37.57142000   85.67 38
202404191500   108 126.96580000  37.57142000   85.67 37
202404191600   108 126.96580000  37.57142000   85.67 35
202404191700   108 126.96580000  37.57142000   85.67 35
202404191800   108 126.96580000  37.57142000   85.67 41
202404191900   108 126.96580000  37.57142000   85.67 52
202404192000   108 126.96580000  37.57142000   85.67 57
202404192100   108 126.96580000  37.57142000   85.67 58
202404192200   108 126.96580000  37.57142000   85.67 52
202404192300   108 126.96580000  37.57142000   85.67 54
202404200000   108 126.96580000  37.57142000   85.67 59
202404200100   108 126.96580000  37.57142000   85.67 62
202404200200   108 126.96580000  37.57142000   85.67 65
202404200300   108 126.96580000  37.57142000   85.67 66
202404200400   108 126.96580000  37.57142000   85.67 68
202404200500   108 126.96580000  37.57142000   85.67 69
202404200600   108 126.96580000  37.57142000   85.67 65
202404200700   108 126.96580000  37.57142000   85.67 64
202404200800   108 126.96580000  37.57142000   85.67 62
202404200900   108 126.96580000  37.57142000   85.67 60
202404201000   108 126.96580000  37.57142000   85.67 59
202404201100   108 126.96580000  37.57142000   85.67 73
202404201200   108 126.96580000  37.57142000   85.67 70
202404201300   108 126.96580000  37.57142000   85.67 73
202404201400   108 126.96580000  37.57142000   85.67 77
202404201500   108 126.96580000  37.57142000   85.67 86
202404201600   108 126.96580000  37.57142000   85.67 89
202404201700   108 126.96580000  37.57142000   85.67 91
202404201800   108 126.96580000  37.57142000   85.67 92
202404201900   108 126.96580000  37.57142000   85.67 93
202404202000   108 126.96580000  37.57142000   85.67 93
202404202100   108 126.96580000  37.57142000   85.67 92
202404202200   108 126.96580000  37.57142000   85.67 91
202404202300   108 126.96580000  37.57142000   85.67 90
202404210000   108 126.96580000  37.57142000   85.67 87
202404210100   108 126.96580000  37.57142000   85.67 85
202404210200   108 126.96580000  37.57142000   85.67 81
202404210300   108 126.96580000  37.57142000   85.67 80
202404210400   108 126.96580000  37.57142000   85.67 79
202404210500   108 126.96580000  37.57142000   85.67 78
202404210600   108 126.96580000  37.57142000   85.67 78
202404210700   108 126.96580000  37.57142000   85.67 77
202404210800   108 126.96580000  37.57142000   85.67 74
202404210900   108 126.96580000  37.57142000   85.67 69
202404211000   108 126.96580000  37.57142000   85.67 65
202404211100   108 126.96580000  37.57142000   85.67 61
202404211200   108 126.96580000  37.57142000   85.67 56
202404211300   108 126.96580000  37.57142000   85.67 57
202404211400   108 126.96580000  37.57142000   85.67 57
202404211500   108 126.96580000  37.57142000   85.67 58
202404211600   108 126.96580000  37.57142000   85.67 58
202404211700   108 126.96580000  37.57142000   85.67 58
202404211800   108 126.96580000  37.57142000   85.67 58
202404211900   108 126.96580000  37.57142000   85.67 60
202404212000   108 126.96580000  37.57142000   85.67 61
202404212100   108 126.96580000  37.57142000   85.67 62
202404212200   108 126.96580000  37.57142000   85.67 63
202404212300   108 126.96580000  37.57142000   85.67 63
202404220000   108 126.96580000  37.57142000   85.67 63
202404220100   108 126.96580000  37.57142000   85.67 62
202404220200   108 126.96580000  37.57142000   85.67 62
202404220300   108 126.96580000  37.57142000   85.67 60
202404220400   108 126.96580000  37.57142000   85.67 58
202404220500   108 126.96580000  37.57142000   85.67 59
202404220600   108 126.96580000  37.57142000   85.67 58
202404220700   108 126.96580000  37.57142000   85.67 58
202404220800   108 126.96580000  37.57142000   85.67 55
202404220900   108 126.96580000  37.57142000   85.67 50
202404221000   108 126.96580000  37.57142000   85.67 48
202404221100   108 126.96580000  37.57142000   85.67 49
202404221200   108 126.96580000  37.57142000   85.67 46
202404221300   108 126.96580000  37.57142000   85.67 44
202404221400   108 126.96580000  37.57142000   85.67 45
202404221500   108 126.96580000  37.57142000   85.67 41
202404221600   108 126.96580000  37.57142000   85.67 41
202404221700   108 126.96580000  37.57142000   85.67 39
202404221800   108 126.96580000  37.57142000   85.67 41
202404221900   108 126.96580000  37.57142000   85.67 44
202404222000   108 126.96580000  37.57142000   85.67 46
202404222100   108 126.96580000  37.57142000   85.67 45
202404222200   108 126.96580000  37.57142000   85.67 47
202404222300   108 126.96580000  37.57142000   85.67 50
202404230000   108 126.96580000  37.57142000   85.67 54
202404230100   108 126.96580000  37.57142000   85.67 57
202404230200   108 126.96580000  37.57142000   85.67 59
202404230300   108 126.96580000  37.57142000   85.67 61
202404230400   108 126.96580000  37.57142000   85.67 63
202404230500   108 126.96580000  37.57142000   85.67 65
202404230600   108 126.96580000  37.57142000   85.67 66
202404230700   108 126.96580000  37.57142000   85.67 65
202404230800   108 126.96580000  37.57142000   85.67 64
202404230900   108 126.96580000  37.57142000   85.67 60
202404231000   108 126.96580000  37.57142000   85.67 53
202404231100   108 126.96580000  37.57142000   85.67 50
